videoId,chunkIndex,content,startMs,endMs
c1947c90-3404-4dec-b750-6f71312c4cec,11,"And if we search for some feature on here, which if you're brand new to JavaScript, it doesn't really matter what I type in here, but I'm gonna look for something called arrow functions. And here we have a compatibility chart telling me which browsers support arrow functions and when they started, if they started. Arrow functions are a newer feature in the spec. They're not supported by Internet Explorer at all. They were added to Firefox and Chrome a couple of years ago.",307609,333029
ac116d4c-6436-4ffc-a979-3f09fa649bd5,13,"I'll leave my land to whichever of you can tell me its exact area. I'll give you a double hint. A bit of magic and a bit of math. The magic. The answer to the problem lies both in the magic books and in the magic wand. And now the You can measure the area of something by covering it with squares, of course, and these books are square. Oh dear. How can I cover all that land with just one wand? Wanda holds the wand against one of the magic books, and then she gets an idea.",630109,664099
8683399c-1504-4457-8f21-f951a71f33e5,1,"We have some data that we want to send. We need to figure out a common standard way of sending that information. So if we had some data uh about a user, for example, where we have name would be something like Todd, and then we have, you know, email is something else. Todd at gmail and age could be a number like 89. This is information and I'm already formatting it in some way. This isn't actually JSON, this isn't XML, but there's tons of ways we could do this, right?",27720,59910
e4c82d42-c96a-41c9-aa61-2481e3538af0,7,"That's because decimals are based on powers of 10, 10th, hundreds, thousands. Once upon a time, there were two cities, Fractionville and Decimal Town. Decimal town was a fun place where the people were always inventing neat new decimal dances. But Fractionville was rather a snooty place. There was the luxurious 5th estate, home of the wealthy 5th family. And the sumptuous halfway house, residence of the mayor of Fractionville, the Right Honorable One Half.",289850,334640
e4c82d42-c96a-41c9-aa61-2481e3538af0,12,"And that's how even the snootiest inhabitants of Fractionville came to realize that any fraction that can first be turned into 1/10 can easily be turned into a decimal. But only on Saturday nights, of course. One shouldn't make a habit of this sort of thing. Hi Gina, it's all your fault. Why did I ever listen to you? What big fat hairy deal. I know how to do this stuff. I'm never going to get to have any fun. Uh, the fraction's fighting back. Joke, just a joke. What's wrong?",448000,478260
e4c82d42-c96a-41c9-aa61-2481e3538af0,0,"The following has been developed by state and provincial agencies in association with. The Agency for Instructional Technology. Together, serving education. Gina, it's no use, Kate. No one can help me. I could try. He's This looks like a fracture. Don't say that word. Why not? Do you know how many of those things there are? Do you know how long I've tried to rewrite those, those decimals? Have you got some tape? Why do we need tape? So we can get these pieces back together.",2079,60119
a89e3671-971b-44e4-a3be-c0aa64630c40,2,"We'll then use the plot.axes function which basically says we're going to have a data plot that uses axes. Now we could provide parameters to specify the appearance and range of these axes, but if we don't provide any parameters, we can just use the defaults. And finally, once we've created a data plot, we'll need to show it, so we call show.",83650,107140
c5b0f316-a73e-410c-90e4-462ad7174a20,15,"We are keeping track of some piece of data. And then the second thing we saw is that we can pass in an initial value as the 2nd argument to reduce. So this whole thing is the 1st argument, right before that comma, and then the 2nd argument is right there. All right, we're almost done. We've got some other cool use cases coming up next.",516869,535119
ac116d4c-6436-4ffc-a979-3f09fa649bd5,10,"That's 2 times a row. Wait a minute, what did you just say? Um, I said that was 2 rows. No, you said that was 2 times a row. So, so you multiplied. So, so, look. This is 4 multiplied by what? 3, yeah, 4 times 3. And now 4 x 4, I'll be 16 squares, right? 123456789 1011 1213 1415 16 all right. So what's the idea? You can measure the area of a rectangle by multiplying the number of squares one way times the number of squares the other.",487100,543340
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,13,"OK, so if you feel like you understand how it works, you can go ahead and stop watching this video and move on to the more advanced ways of usingduce, which is the next video, but if you want to step through this step by step, let's go ahead and do it. So, the very first time reduce calls are callback, total is going to be initialized to the first element. So, I'm gonna make a little table here, we'll go with total, and then all the way over here, we'll have current vowel.",377920,405390
8683399c-1504-4457-8f21-f951a71f33e5,8,"It's a single function call inside of JavaScript. So here's one of the APIs we'll play around with later. This API is called Swappy or Star Wars API. And we can play around with this on their webpage. Let's look at Starships slash 9. This is just uh their documentation. It's a little preview of what you get back. And if I actually open up the dev tools and I go to network again, let's go to planets 3, you'll see that a request is sent. Here's our response. If I paste this over here.",270200,301630
c5b0f316-a73e-410c-90e4-462ad7174a20,3,"If it is, then we will return cur valve. And if this is not the case, we'll return max. So whatever is returned from this function will be used as the next max. So the first time through, max is 87, current valve is 64. This is not true. Curve valve is smaller, so we return max. So if we add our return here. Uh, I should comment this whole thing out, so we don't get syntax errors. That return is going to be 87, return max. When we return that value, Max then uses that previous return.",105769,143839
e4c82d42-c96a-41c9-aa61-2481e3538af0,19,"Uh, he was a Belgian, and he realized that people who made measurements and had to multiply measurements together were having an incredibly difficult time. In fact, it was most cumbersome to do any kind of mathematical manipulation using only fractions. As we've already learned, there are an incredible number of these fractions, and some of them are very complicated.",718830,739880
801bdbd6-884f-4a63-9a7b-cf2ab9740fea,2,"Now, if you do not have PIP installed on your computer, if this command doesn't work for you, head on over to the lesson where we install PIP. And we talk about packages and things like that, and then come back to this one. So that's a few lessons ahead and then just come on back. But modern versions of Python, if I recall correctly, comes with Pip by default.",55490,74319
e12a7b28-734e-40ca-a864-a9fb59779b65,8,"If I we had and pass participle so previously it was in a different order and now we can just change the order all the ingredients in a different order. I they would. Have past participle, right? So this is our form. These are the essential ingredients and they can move around, all right? Now let's get an example of When and why we use this third conditional. Now this is a fact. I left the house late and I was late for work. Two things happened in the past, right?",342730,388890
a89e3671-971b-44e4-a3be-c0aa64630c40,17,"It's also very important to have the correct initial conditions. If we try to predict the path of a comet, but our starting position is wrong, we could end up computing a completely wrong path. Sometimes even tiny errors in initial conditions can have large effects later on. You've probably heard the phrase garbage in garbage out before. If your model or initial conditions are garbage, the output will be also.",514540,538140
a89e3671-971b-44e4-a3be-c0aa64630c40,58,"If you've ever used an online calculator to show you retirement projections or you've had a financial advisor show you retirement options, you might have seen results like this before. The code we've been using here is a whole lot like what they'll use. In fact, this code that you've seen is actually more sophisticated than the systems that the average person encounters. And you can play around with this. Try entering data from your own accounts and see how it comes out.",1681560,1708830
8683399c-1504-4457-8f21-f951a71f33e5,14,"JavaScript wise this is totally fine, but if I process it, it tells me strings should be wrapped in double quotes, expecting comma or colon or a curly brace to close the object, not an opening curly brace, and it encountered an opening curly brace. So it doesn't tell me you can't do functions because this parser doesn't really care. It's telling me you're not following the exact rules of JSO which say after a colon.",451390,476700
ef4b25b9-6d3b-4039-963a-e1f562b3cece,0,"Computers are famous for handling data, but data visualization and data simulation are two areas that often go under-recognized. So, let's learn how to do both of these. One of the best packages to create visualizations of data is MacPlotLib. It has a very wide range of capabilities and is probably the most well-known and popular Python package for creating plots, graphs, and charts from data. You're going to want to install MatPlotLib first. One option is to use Pip.",15870,48240
8683399c-1504-4457-8f21-f951a71f33e5,4,"XML can represent any sort of information like first name, last name. What am I going with second, jeez, I meant last name, uh, email, whatever. HTML represents the structure of a web page. It uses similar formatting, but otherwise it has a totally different purpose. They both are encoding information so that it can be transferred from one machine to another across the internet, little tiny pieces of light or bits turning on and off, but XML is just a broad way of structuring data.",129750,161120
ef4b25b9-6d3b-4039-963a-e1f562b3cece,26,"So in the rest of this lecture we're going to look at how we'd make a larger program that incorporates uncertainty and allows us to understand the range of possibilities that can occur. We're going to be looking at a simulation of finances. Now you might have seen something like this before, where you take some set of investments and you see how likely they are to meet your retirement goals.",779910,801670
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,2,"We've seen every or filter or sort. Reduce is maybe not as intuitive, but here's what it does. It takes an array of values and it reduces them down to a single value, which is what this little diagram is. I spent a long time working on this. It's all just clip art, but I couldn't find the right stuff. The idea is each one of these is maybe representing an element in an array, and they're being combined and reduced down to a single droplet of liquid.",52340,80449
c1947c90-3404-4dec-b750-6f71312c4cec,1,"So JavaScript, like most programming languages, continues to grow, new features are added, but the way that that happens is pretty different than most consumer software or operating systems. If you think of something like Windows or iTunes, when there's a new version or new features are added, you go and download that release. Everyone has that release or everyone who downloads it, and you get those new features. It's a sort of a bundled package thing. You go and download it and you've got it.",25684,53720
21050cf2-b0ab-402b-a195-e6eb14049634,6,"But if you want to learn more, um, I'll include a link right after this video as a text lecture where you can watch my YouTube video where I talk about setting up my editor and all the extensions I use. So VS Code and Chrome, the two tools I really recommend you install for the first part of this course, and then later on, we'll talk about node and installation for some of the other tools.",137229,158789
c5b0f316-a73e-410c-90e4-462ad7174a20,12,"When we don't specify an initial value, it will just use the first element, which we saw a couple of slides ago here, nope, here, where the accumulator starts as 3, that's the first element, and the current value starts at 5. But you can initialize with a custom value, so I can say, I want some to start at 0, which is gonna give us the exact same result. We start with 0, then we add 10, then 20, then 30, then 40, then 50.",426209,453350
a89e3671-971b-44e4-a3be-c0aa64630c40,22,"We'll use the variable time to keep track of time t and the variable balance to keep track of our state, and we'll initialize each of these to our starting conditions time 0 and $1000 balance. Each of these is going to be stored in a list, time list or balance list, so that we can keep track of growth over time. We then have our simulation loop. In the loop, we increase the balance by 3% and the time by 1. We store these in the time and balance lists.",666850,699250
c5b0f316-a73e-410c-90e4-462ad7174a20,1,"It's simply referring to the current maximum value, and then we potentially update max if we find a larger value. So let me show you a quick example. Here we have grades, a list of grades in array. If I want to find the max, what I could do is grades.reduce. I'll save this to a variable called max grade. And we need to pass in our callback, which follows the format of accumulator first, and then current vowel next. But instead of calling this a cum or accumulator, I'm just gonna call it max.",29450,64309
a89e3671-971b-44e4-a3be-c0aa64630c40,29,"Now unless we have some guaranteed investment like a certificate of deposit, the amount that the investment increases or decreases will change itself over time. Interest rates go up and down, and for investments that are traded like stocks and mutual funds, the fluctuations can be really significant. So suppose we have an investment that we know can fluctuate, but the return will never be negative.",853360,877170
65e733e0-5f7f-432a-a94c-7c8d5bcda3c8,7,"I'm going to do it tomorrow, I'm gonna do it tomorrow, so gonna. When you have here, I'm going to the shop later. It's a future plan. But we have a place, not a verb, after going. So here we cannot say I'm gonna to the shop or I'm gonna gonna to home does not make sense only when it's a verb. So a quick review of this video, this introduction that with go we have the word to when we talk about a place to go to. Go to work, go to the city center, go to school, whatever.",304830,351550
ef4b25b9-6d3b-4039-963a-e1f562b3cece,17,"It's also very important to have the correct initial conditions. If we try to predict the path of a comet, but our starting position is wrong, we could end up computing a completely wrong path. Sometimes even tiny errors in initial conditions can have large effects later on. You've probably heard the phrase garbage in garbage out before. If your model or initial conditions are garbage, the output will be also.",514540,538140
ef4b25b9-6d3b-4039-963a-e1f562b3cece,36,"Well, you'd want to change your random function. In this case, we could use the Gauss or the normal variant function in the random library to create this distribution. In this case, I used Gauss, which is short for Gaussian, the normal bell curve distribution that we're familiar with. Because we've separated out the change in balance routine, it's easy to change to a different model where we calculate the change by some other mechanism. Say for example, that we wanted to stimulate a stock fund.",1056290,1087740
21050cf2-b0ab-402b-a195-e6eb14049634,5,"So, download it, and just to show you what my version looks like, I have changed a couple of settings, um, I've changed the color theme, I've changed the, uh, the UI theme and some of the icons you can see over here, but otherwise, I haven't done a whole lot. And if you do want to make your editor look exactly like mine. Uh, I won't waste time in the course itself talking about setup. It's not very JavaScript specific, and I'd like to get right to JavaScript.",110410,136889
0c790b52-9520-4feb-af33-1671b4a5061e,0,One more thing before we really get rolling here. I want to talk about a website called MDN Mozilla Developer Network. MDN is just about the closest thing to an official documentation for JavaScript that we have.,170,12850
a89e3671-971b-44e4-a3be-c0aa64630c40,50,"You want to know if you'll be able to live off of that money during retirement. Now, there's a lot of uncertainty, how much will the account earn? How much will you have to withdraw each year to keep your standard of living, accounting for inflation. And though it might not be the most pleasant thing to think about, how many years does it need to last? Let's walk through a simple program to simulate all of these things. The program is similar in a lot of ways to the program we saw earlier.",1451760,1478730
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,6,"If we take a look at this table, I think it helps explain how it works. The accumulator variable is going to start as the first element in the array. And current value starts as the next element. And if you look at what we're returning accumulator plus current value, so take the current total, which is initialized to the first element, 3, add it to the next value 5, current value that gives us 8. So we return 8. That is then used as accumulator in the next iteration.",171860,204559
fce685d4-7eed-42e2-93c7-a0e78d8efb37,2,"Often it's not so nested. So here is where we'll end up. This code written or rewritten to use promises looks like this. A whole lot flatter, much easier to look at on your eyes, uh, much easier to fix or debug something if it goes wrong. We don't have to figure out which callback we need to update. We don't have to, you know, find the corresponding fail callback for this success. Thankfully, I have this bracket matcher which helps me, but It's really obnoxious. So this is where we're going.",54440,86510
fce685d4-7eed-42e2-93c7-a0e78d8efb37,18,"So let's see if it works. OK, so it was rejected. This code did not run. Refresh again This time, if we take a look, it was resolved and our callback inside of dot then was executed. Tried again. Rejected. We don't see this code. There's no yeah we got a dog. So we have another method we can use with every single promise. We have dot then and another one called catch. Well, it's not called dot catch, it's called catch. And we could just chain it on like this.",509150,542810
c1947c90-3404-4dec-b750-6f71312c4cec,8,"There were batches of updates or batches of new features that were added to the spec, and they had names like ES5. There was actually no ES4, it was canceled, uh, but there were these, these groups of new features that were added, and it took forever, like a bunch of years in between these updates to the spec. And after ES6 was released, which took about 6 years. The committee decided to change things up and just annually update the spec.",222050,249070
a89e3671-971b-44e4-a3be-c0aa64630c40,46,"In this case, I'll assume a 50 to 50 split between stocks and bonds, so each of these will start with $500 keeping the total at $1000. Then each year we'll increase the mixed stock and the mixed bond account separately. After the new values are determined for each, we can look at the overall balance and see whether they're out of balance. We can calculate what 50% of the total was. This is the stock amount, and then the difference that we need to move from stocks to bonds or vice versa.",1332970,1363340
ac116d4c-6436-4ffc-a979-3f09fa649bd5,3,"This is the shape of Mr. Freeman's lawn. It's a rectangle. And the area is the amount of surface the rectangle covers. How could you measure that? It's not fair. He must be at least 14, and he's even got a secret formula on us. Here it is. Formula A general fact or rule expressed in symbols. What's that mean? Beats me. Another thing I don't get is this thing about square meters. I mean, a meter. I can see here it is, but what's a square meter? Wait a minute.",143270,189889
65e733e0-5f7f-432a-a94c-7c8d5bcda3c8,1,"Go is about moving, so it's to go to. It's the first important part about the verb go. So to go to a party, to go to Italy, be careful, it's not for. Some languages, the word for and to, it's the same, but in this case it's never to go for, to go for Italy, it's to go to when talking about a place. This is the rule. Two little exceptions, two very basic exceptions. One is home, where you live, your house, and the word there, come on, different place.",45960,85450
ef4b25b9-6d3b-4039-963a-e1f562b3cece,15,"The actual simulation takes the model and some set of conditions and uses it to determine how the situation develops, usually over time. So if we want to stimulate a comet in our solar system that might be headed toward Earth, our model would describe gravity of the sun and planets. The initial condition would give the starting position and velocity of the comet. Then the simulation would be used to predict where the comet would be in the future.",459280,487550
a89e3671-971b-44e4-a3be-c0aa64630c40,51,"We'll still have some sets of historical data for stocks, bonds, and now for inflation. We also have functions to determine the increase in a stock account, an increase in a bond account. And the amount of inflation, all of these just randomly chosen from among the historical examples. Notice that it would be easy to change this if we wanted. For example, if we wanted to assume that inflation was some fixed amount, we just change that inflation function to return that amount.",1479250,1506260
65e733e0-5f7f-432a-a94c-7c8d5bcda3c8,4,"Now, I'm going in English has two possible meanings. One idea is now, this moment, I am going. You're talking to your friend, you call your friend, say I am going to the city center now. This moment you're doing it. But with I'm going, it's also future plans. Things you want to do in the future. So if we have here I'm going and then 2 plus infinitive, I'm going to do it tomorrow, it's a future plan. So here we cannot say I go to do it tomorrow. This makes no sense. I'm going to do it tomorrow.",166980,216050
a89e3671-971b-44e4-a3be-c0aa64630c40,57,"In this case, we've got about a 2/3 chance of making it. Now if we do want to make it through retirement, we're likely to have a pretty good sized account left over, on average more than $3 million though keep in mind that inflation makes that not quite as big as it seems. But that 1 in 3 chance of not making it through retirement doesn't sound so great.",1659780,1680050
02ad6b79-b765-4293-bb0a-e8771da641a8,15,"If there's a difference between the numbers in the 10th column, you don't have to go any further like this 5 is larger than 3, so we know that the 5/10 is more than 3300. Now that's not so hard, is it? I am a gemologist. A gemologist is a person who is a specialist in identifying gemstones. Most gemologists actually become appraisers or evaluators. When we're dealing with gemstones, it is very important to know how much they weigh because the value is determined by the weight of a stone.",542429,588700
8683399c-1504-4457-8f21-f951a71f33e5,9,"It looks like a JavaScript object, but it's not actually JavaScript at this point. But remember, it's being sent as part of a response. It's not actually JavaScript. What we would do is then take it once we get it back and translate it into a real JavaScript object, which is really, really easy to do. So this is another format of representing information. To take this XML and turn it into JSON, it would look almost identical to what we have here, except we would have quotes around every key.",302830,332780
fce685d4-7eed-42e2-93c7-a0e78d8efb37,13,"We don't know if it's a failure or a success, if the response went to the right URL, if the server was up, if your internet was working, so it would be pending. But if I immediately call reject, which is a function, if I just write reject here, It's not gonna work. I need to execute this function, reject. Refresh the page. Take a look. Uncaught in promise, we have an error that we didn't catch. And our promised status is rejected. And if I instead resolve. Like that, refresh.",342810,374510
a89e3671-971b-44e4-a3be-c0aa64630c40,8,"When we run this, we see that it indeed creates a red line with blue crosses marking each data point. We can also print two plots on the same graph. In this case, we'll create a set of cubes. We'll plot that one in green with green circles marking the data points. All it takes is to create another list of y values and then to call plot a second time with the parameters for the second plot we want.",258770,285200
fce685d4-7eed-42e2-93c7-a0e78d8efb37,7,"It's just a uh a guarantee or a supposed guarantee of an eventual value for a dog or whatever we're talking about. So in JavaScript, promises are objects that represent an eventual either failure or success of some task that takes time. You make a request, uh, if we use a library like Axios, which we will shortly, that returns a promise because that value, if you're making an HTTP request, that can take time and that value may never come back.",174320,202840
a89e3671-971b-44e4-a3be-c0aa64630c40,13,"The point is that it's relatively easy to show many different graphical representations of data, and once you create the representation, it's also easy to incorporate graphical output into any larger program. Now beyond visualizing the data that we have, there's also data that we would like to have but don't, and this brings us to simulations. A desire for simulations motivated development of the earliest computers.",401400,428100
a89e3671-971b-44e4-a3be-c0aa64630c40,42,"Next, we create a 2nd function to compute the increase in balance for bonds, and we rename the one for stocks so that they're clearly different. So change in balance stocks will compute the change in balance assuming a stock account, and change in balance bonds will compute the change in balance assuming a bond account. We'll basically keep track of everything else in pairs.",1230400,1252080
a89e3671-971b-44e4-a3be-c0aa64630c40,60,"There's no guarantee that our model is right. For instance, maybe our model underestimates the possibility of an extreme change in the stock market every so often. So that might suggest that we want some sort of fat tail in the distribution instead of a nice bell curve distribution. Or maybe the model's OK, but we find ourselves not on track to make it through retirement.",1740240,1762120
801bdbd6-884f-4a63-9a7b-cf2ab9740fea,3,"So, What we can do here, assuming you have the requests package or module, you can import requests and then you can simply say, REQ for request is equal to Requests.get and then some URLs. Let's do HTTPs Caleb.io. And we can print the status here x. status code and not x. I'm used to typing x. It should be wreck. I just changed the variable name there. Print rec.status code. And let's go ahead and give this a try. Python simple API requests.pi. And he gives me a 200.",74860,117730
e4c82d42-c96a-41c9-aa61-2481e3538af0,4,"Patience, the first step is to see if we can make them all powers of 1010, 100, 1000, because then they'll be easier to change into decimals. Now 1/5 is 5 a factor of 10? Of course it is. 5 times 2 equals 10. Aha. So to keep the fraction equivalent we have to multiply both the numerator and the denominator by 2. Watch what happens. So the answer is 2/10, but the store's going to freak if I add 2/10 of a liter of paint, right? Well, the denominator is a power of 10.",157800,199690
ef4b25b9-6d3b-4039-963a-e1f562b3cece,20,"And this will continue until we've reached the total time that we want to simulate T. So let's say that we want to see how an account accumulates interest over time. Suppose we use $1000 to buy a 10-year certificate of deposit that earns 3% per year. We want to see how that grows over time. Remember what should be needed for our simulation. In this context, our model is the increase in interest rate, basically that our value increases by 3% per year.",605170,636820
a89e3671-971b-44e4-a3be-c0aa64630c40,9,"And we see a plot of this data with the cubes and squares drawn in the different colors just like we specified. We can even have different y axes for different plots. This gets a lot more complicated to show, but here we have 3 different vertical axes showing 3 different data sets being plotted. When we see this plot, we can see that we can color code based on the data set. We can show multiple graphs, etc. Let's say that we wanted to graph the amount of a mortgage over time.",286690,319630
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,0,"Last but certainly not least, we have reduce. Reduce is a built-in array method. You pass a call back to it just like all the methods we've seen in this section. I saved it for last because reduce is a bit different. It's really useful and versatile, but it also is a little tricky to explain. So this image is not here for you to be afraid of reduce. It's here showing you my own fear of teaching reduce.",270,25270
fe839af5-745c-427f-a787-8540d731cb03,7,"All right, so for the rest of the styling, I'll be honest with you, it's really just a bunch of CSS and whatnot that we're going to throw into our HTML document. So we're going to take a quick pause right here. In the next video attached to the video, you're going to find a zip file. Inside that zip file is going to be an HTML document and a CSS file. Make sure you download that zip file. It's going to be called something like timer 025 template or something like that.",202770,227800
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,1,"Every time I teach it, it goes well enough, but I always feel like I could have done that better and I'm always worried, not actually stressing about it, but it's always something that I worry about making better because it's just not that easy to teach. Reduced is something that you just need to practice in order to get good with it. So what is reduced? Why is it even named reduce? We've seen many like for each. That seems like a pretty standard name. It does something for each element.",25549,52020
ef4b25b9-6d3b-4039-963a-e1f562b3cece,54,"This is just like we did in the earlier example, the only difference being that we have the amount to put in stocks as a variable. After that, we calculate expenses. Each year expenses should increase with inflation, so we multiply expenses times one plus inflation. Then we subtract the expenses from our account, splitting the amount taken from the stocks and bonds according to the percentage. Now comes the important check. Do we still have money?",1570220,1599990
8683399c-1504-4457-8f21-f951a71f33e5,6,"We can parse text that is XML and turn it into actual JavaScript so we can use it. But there is another format we've already mentioned which is called JSON, and JSON is extremely common these days. It stands for JavaScript Object notation, so it is not JavaScript. It looks like JavaScript. It shares a lot of things in common with JavaScript, but it is not the exact same. JavaScript object notation is another format for sending data. It's another notation. But there are some key differences.",206920,239330
a4d233ff-cd7c-429f-b7ad-c81dcba0e068,6,"Finally, when we run JavaScript in the browser, we always include libraries by adding in script tags. And do keep in mind that there are some more complicated solutions for getting libraries included into a browser-based project, and we're going to discuss those later, but for right now we're really just thinking about including libraries through the use of script tags. When we move over to Node, however, we get a first-class package management system called NPM or the Node Package Manager.",138870,165430
e12a7b28-734e-40ca-a864-a9fb59779b65,11,"So I look at I would have gone, I think about what would have happened if something else had or had not happened, and this is the basics, OK, so. Please, if this is a little bit complicated, please ask questions in this discussion on the Facebook group or or wherever, but watch the video again if you need to, and I will see you in the next video where I'm gonna explain how would have and the pronunciation of woulda, where you can really start to use this like a native. See you there.",474300,508320
a89e3671-971b-44e4-a3be-c0aa64630c40,15,"The actual simulation takes the model and some set of conditions and uses it to determine how the situation develops, usually over time. So if we want to stimulate a comet in our solar system that might be headed toward Earth, our model would describe gravity of the sun and planets. The initial condition would give the starting position and velocity of the comet. Then the simulation would be used to predict where the comet would be in the future.",459280,487550
02ad6b79-b765-4293-bb0a-e8771da641a8,20,"What about 945,000s? Oh, I checked out the 10th column, and then I checked out the 100th column of both decimals, but I didn't go any further, like into the thousands. Sorry, that was dumb of me. I think we're doing terrific. Wait till Kate sees this. You two even got the thousands down, pat. Well, they took a little bit more work, but we did it all ourselves, I suppose. You two won't ever need my help again with decimals. Sure we will. You always point us in the right direction.",813500,849270
ef4b25b9-6d3b-4039-963a-e1f562b3cece,51,"We'll still have some sets of historical data for stocks, bonds, and now for inflation. We also have functions to determine the increase in a stock account, an increase in a bond account. And the amount of inflation, all of these just randomly chosen from among the historical examples. Notice that it would be easy to change this if we wanted. For example, if we wanted to assume that inflation was some fixed amount, we just change that inflation function to return that amount.",1479250,1506260
a89e3671-971b-44e4-a3be-c0aa64630c40,32,"To do this, we need to essentially wrap up that simulation inside of another loop that will run the simulation over and over, and we need to store the results from each time we do that loop. Let's see what that'll look like. We're going to get rid of the lists of balances year by year and only store the final balances in a separate list. We'll also generalize things so that the number of years in the simulation and the total number of simulations are single variables that are easy to change.",940650,970180
ef4b25b9-6d3b-4039-963a-e1f562b3cece,6,"And if we run this, we get the same results we saw in the previous case. Now there are a lot of ways to improve and change graphs. Say I wanted the plot to be a red line and each of the points to be marked with a blue cross. And imagine that I wanted a label for the graph, like squares. So in code we would set some of the parameter values that we were letting go to the default previously.",205640,231680
ef4b25b9-6d3b-4039-963a-e1f562b3cece,21,"Our initial state, S 0 is the initial balance, or $1000 and we'll call this year zero, the starting point of the simulation. The simulation will go forward in steps of 1 year, and will simulate up to 10 years. So, the simulation loop itself will repeat while TI is less than 10. And each time we'll calculate the balance one year later. Let's see what the code for that will look like.",637360,666260
65e733e0-5f7f-432a-a94c-7c8d5bcda3c8,2,"So if we say I am going home now, we are going there now, there is no word to before home or there. A lot of students have this problem and say I'm going to home. This is not correct. I'm going home or I'm going, we are going there. This is the first essential point. Now, the next point about the verb go, because in different languages, it's very different. I go and I am going. Sometimes the translation is exactly the same. Now let's be clear, I go and I am going in English are different, so.",86530,126420
02ad6b79-b765-4293-bb0a-e8771da641a8,9,"It's like nine big servings of porridge. But mama bear has 0.59 kg of porridge. That's only 5/10, only 5 big servings of porridge plus 900, 9 small servings. It's obvious that that's less than 9 big servings. And Papa Bear has 0.137 kg of porridge. That's just 1/10 just one big serving of porridge, plus 300, 3 small servings, plus 7000, 7 really tiny servings. Again, it's obvious that that's much less than mama bear and much, much less than baby bear.",346299,385130
ef4b25b9-6d3b-4039-963a-e1f562b3cece,37,"We could take a historical list of yearly increases or decreases in the S&P 500, and just select one of those. We would need to load in a list of yearly returns and then randomly select one of the elements of the list and use that percentage increase or decrease. In this case, I've made a list of 70 years' worth of data and I've hard coded it, but we could read the data from a file. Then We use the choice function from the random module to pick one of those 70 returns.",1088070,1120110
a89e3671-971b-44e4-a3be-c0aa64630c40,40,"The different types of accounts will tend to have different performance characteristics. Stocks will tend to fluctuate a lot in price, but they tend to do best on average. Bonds don't do as well as stocks on average, but the drops as well as the gains will tend to be smaller. Money in cash, like savings accounts, will tend to fluctuate the least, but it'll have the worst average performance.",1178180,1201730
94661b1f-026a-477e-a56b-5234dd5595bb,7,"And you can do Pip Install requests, and this allows us to then, in our code, what we saw before was like import requests or import JSON. And that just allows us to import other people's code. Now, Python comes with some of its own code, like, you don't need the JSON library, it just comes with Python. It's just not part of the core part of Python. So you do import Jason.",233809,262700
02ad6b79-b765-4293-bb0a-e8771da641a8,19,"We'd better just get a list of what's available first. You write, I'll dictate. OK, just like Kate. 1 5500. 945,000. 7500. 283,000 1 and 235,000 484,000 947,000, um, that's it. OK, now the smallest size. I've got it. 2 83,000. You sure? Yes, the 2 and 10th columns is the lowest value of all the 10th except for the mixed numbers. And they're gonna be over a carat, so they don't count. OK. Next is easy. 484,000. Next is 7500 and after that 947,000 and after that. Maggie, something's wrong. What?",737500,813260
ef4b25b9-6d3b-4039-963a-e1f562b3cece,2,"We'll then use the plot.axes function which basically says we're going to have a data plot that uses axes. Now we could provide parameters to specify the appearance and range of these axes, but if we don't provide any parameters, we can just use the defaults. And finally, once we've created a data plot, we'll need to show it, so we call show.",83650,107140
e4c82d42-c96a-41c9-aa61-2481e3538af0,10,"There's a 10th column, but there's no half column, and I jolly well hope there's no 5th column. But secretly these highfalutin fractions envied the 10ths for all the fun they were having in Decimal town, and this is where little Willie 1/5 suddenly spoke up. But I say we could become tense if we wanted to, couldn't we? Of course. All I have to do is multiply both parts of myself by 2, silly boy. So why don't we do that? Then we can go and join in the dance.",386690,417220
ef4b25b9-6d3b-4039-963a-e1f562b3cece,23,"And this continues until we've gone for 10 years. At the end, we print everything out. Now if we wanted a graph of the data, it's a simple matter of importing Piplot commands from mathplotlib and calling plot and show. And we get an output showing an exponential growth pattern over the years. The model can be any sort of process. In a lot of scientific simulations, the model is a set of differential equations.",699980,730120
a4d233ff-cd7c-429f-b7ad-c81dcba0e068,3,"When we run JavaScript in the browser, we get access to the DOM, so that's all of our typical HTML stuff that we've discussed, and we get access to a lot of related objects to that, such as the Window object. It's a global object that has a lot of helpful methods on it. When we run JavaScript with Node, however, there is no DOM. So when we use Node, we're not trying to manipulate a DOM, we're not messing around with HTML or anything like that.",63400,86840
801bdbd6-884f-4a63-9a7b-cf2ab9740fea,4,"Now, a 200 status in HTTP codes means the site is up and running. Now, at this point, you can make a site monitoring program quite easily. We could do something like this. Let's go ahead. Comment that out, and we can do import requests. Import time Wild, true REQ is equal to requests.get, and then your website, so HTTPs. Courses. coding for every. Buddy Dot com Print wreck. status code.",117860,158800
